Script started on 2026-07-04 16:38:47+03:00 [TERM="xterm-256color" TTY="/dev/pts/2" COLUMNS="110" LINES="56"]
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# [7mecho "Test message"[27mecho "Test message"
[?2004lTest message
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# [7mexit[27m[1Pexi[K[K[K[7mps aux[27mps aux
[?2004lUSER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.1  24724 15772 ?        Ss   09:46   0:04 /sbin/init
   1533 user      20   0   24680   3876   2048 S   0.0   0.0   0:00.00 (sd-pam)
   1554 user      20   0    9204   5940   4164 S   0.0   0.1   0:03.79 dbus-daemon
   1555 user      20   0  106092  14488   8340 S   0.0   0.2   0:11.32 pipewire
   1556 user      20   0   84740   4640   4028 S   0.0   0.1   0:00.04 pipewire
   1558 user      20   0  479672  16828  12184 S   0.0   0.2   0:03.39 wireplumber
   1559 user      20   0  181416  18548   8036 S   0.0   0.2   0:01.46 pipewire-pulse
   1560 user      20   0  183148  10448   9396 S   0.0   0.1   0:00.11 gnome-keyring-d
   1561 user      20   0    7232   3704   3420 S   0.0   0.0   0:00.04 mpris-proxy
   1586 user      20   0 1905288 170792 100384 S   0.0   2.1   0:00.78 kwalletd6
   1587 user      20   0  229860  43908  38360 S   0.0   0.5   0:00.13 startplasma-way
   1589 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/u517:2
   1604 user      20   0   97304   7120   6400 S   0.0   0.1   0:00.01 gcr-ssh-agent
   1606 user      20   0  148808  17648  16008 S   0.0   0.2   0:00.02 kwin_wayland_wr
   1607 user      20   0   10540   6524   5508 S   0.0   0.1   0:00.02 ssh-agent
   1621 user      20   0 1170756  19584  15612 S   0.0   0.2   0:04.04 xdg-desktop-por
   1628 user      20   0  308756   6744   6064 S   0.0   0.1   0:00.43 xdg-permission-
   1633 user      20   0  539712   7108   6380 S   0.0   0.1   0:00.09 xdg-document-po
   1640 root      20   0    2576   1872   1752 S   0.0   0.0   0:00.00 fusermount3
   1675 user      20   0 1398820  87880  62072 S   0.0   1.1   0:02.73 Xwayland
   1724 user      20   0  381040   7340   6624 S   0.0   0.1   0:00.07 at-spi-bus-laun
   1736 user      20   0    8200   4660   4180 S   0.0   0.1   0:00.01 dbus-daemon
   1742 user      20   0 1800968 143940 100320 S   0.0   1.8   0:01.09 ksmserver
   1744 user      20   0 2807820 172680 125548 S   0.0   2.1   0:03.95 kded6
   1811 user      20   0 7096124   1.1g 295824 S   0.0  14.3   3:48.32 plasmashell
   1813 user      20   0  168808   7164   6464 S   0.0   0.1   0:00.01 at-spi2-registr
   1826 user      20   0  165228   5960   5420 S   0.0   0.1   0:00.04 dconf-service
   1839 root      20   0  318644  10328   8464 S   0.0   0.1   0:00.17 upowerd
   1869 user      20   0  660148  44476  38432 S   0.0   0.5   0:00.53 kactivitymanage
   1879 user      20   0  225964  24604  22164 S   0.0   0.3   0:00.46 gmenudbusmenupr
   1880 user      20   0 1800572 143172  99364 S   0.0   1.8   0:01.03 kaccess
   1881 user      20   0 2056296 170616  99904 S   0.0   2.1   0:00.82 polkit-kde-auth
   1882 user      20   0  691248  57860  49692 S   0.0   0.7   0:23.06 org_kde_powerde
   1883 user      20   0  225360  23776  21360 S   0.0   0.3   0:00.46 xembedsniproxy
   1906 user      20   0    7864   4316   3992 S   0.0   0.1   0:00.00 xsettingsd
   1925 user      20   0  378580  18348  16288 S   0.0   0.2   0:00.18 obexd
   2035 user      20   0 1943624 183568 111252 S   0.0   2.3   0:08.78 kdeconnectd
   2039 user      20   0 2102340 153296 105576 S   0.0   1.9   0:01.81 xwaylandvideobr
   2051 user      20   0  413348  25708  21120 S   0.0   0.3   0:00.51 xdg-desktop-por
   2059 user      20   0 1912896 173696 102248 S   0.0   2.1   0:08.78 DiscoverNotifie
   2061 user      20   0 2156036 212144 129440 S   0.0   2.6   0:09.61 kalendarac
   2212 user      20   0 2017164 178192 106264 S   0.0   2.2   0:11.57 xdg-desktop-por
   2287 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/4:2H
   2857 root       0 -20       0      0      0 I   0.0   0.0   0:01.25 kworker/3:2H-kblockd
   3091 user      20   0 1900764 169372  98752 S   0.0   2.1   0:00.58 baloorunner
   3698 user      20   0   12.3g 898328 345316 S   0.0  11.1  42:41.53 firefox-esr
   3703 user      20   0   20800   2984   2512 S   0.0   0.0   0:00.04 crashhelper
   3762 user      20   0  232128  47376  37748 S   0.0   0.6   0:00.30 Socket Process
   3811 user      20   0 2646280 217824 105988 S   0.0   2.7   0:35.82 Privileged Cont
   3816 user      20   0  444996  59356  46268 S   0.0   0.7   0:06.28 RDD Process
   3856 user      20   0 2540268 165564  89508 S   0.0   2.0   0:09.12 WebExtensions
   3933 user      20   0  360236  64052  47108 S   0.0   0.8   0:46.75 Utility Process
   3996 user      20   0 1961936 182648 110116 S   0.0   2.3   0:00.92 plasma-browser-
   4253 root      20   0   10556   3740   2648 S   0.0   0.0   0:00.00 ssh-agent
   4415 user      20   0 2958660 275992 120740 S   0.0   3.4   2:45.28 Isolated Web Co
   4735 user      20   0 7247008 362316 116232 S   0.0   4.5   2:09.02 Isolated Web Co
   5104 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/u516:2-ttm
   6901 root      20   0  510528  60744  37228 S   0.0   0.7   0:02.49 fwupd
   7790 user      20   0 4024836 274456 163368 S   0.0   3.4   0:02.21 krunner
   8111 user      20   0 2294180 183104 152476 S   0.0   2.3   0:42.71 konsole
   8136 user      20   0    9012   5224   2904 S   0.0   0.1   0:00.03 bash
   8157 root      20   0   12252   5912   5180 S   0.0   0.1   0:00.01 su
   8163 root      20   0   22748  13152  10348 S   0.0   0.2   0:02.68 systemd
   8165 root      20   0   24436   3784   1980 S   0.0   0.0   0:00.00 (sd-pam)
   8170 root      -2   0       0      0      0 S   0.0   0.0   0:00.00 psimon
   8186 root      20   0    8224   4432   4040 S   0.0   0.1   0:00.01 dbus-daemon
   8187 root      20   0   10200   6992   3456 S   0.0   0.1   0:00.50 bash
   8433 user      20   0 2725420 232128 157344 S   0.0   2.9   0:11.45 dolphin
  10719 user      20   0  118396   9036   4836 S   0.0   0.1   0:05.33 speech-dispatch
  10732 user      20   0       0      0      0 Z   0.0   0.0   0:00.08 sd_espeak-ng-mb
  10740 user      20   0   23960   9064   5588 S   0.0   0.1   0:01.76 sd_espeak-ng
  10803 user      20   0  163524   5760   5040 S   0.0   0.1   0:01.62 sd_dummy
  10806 user      20   0   24148   9116   5652 S   0.0   0.1   0:00.60 sd_espeak-ng
  15089 user      20   0 2554112 157156 106924 S   0.0   1.9   0:16.99 Isolated Web Co
  16329 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/6:2H
  18334 user      20   0 2687952 221172 112636 S   0.0   2.7   1:55.61 Isolated Web Co
  19417 user      20   0 2793876 233164 112544 S   0.0   2.9   1:00.14 Isolated Web Co
  20116 user      20   0 2439240  84180  69400 S   0.0   1.0   0:03.11 Web Content
  20158 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u512:2
  20159 user      20   0 2439240  84392  69596 S   0.0   1.0   0:03.08 Web Content
  20603 user      20   0 3396720 845840 197040 S   0.0  10.4   2:13.71 spectacle
  20773 root      20   0       0      0      0 I   0.0   0.0   0:00.70 kworker/1:2-events
  21289 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/u516:0-ttm
  21296 www-data  20   0 1933856   5520   3652 S   0.0   0.1   0:00.01 apache2
  21297 www-data  20   0 1933856   5524   3656 S   0.0   0.1   0:00.01 apache2
  21365 root      20   0   20432   8944   7136 S   0.0   0.1   0:00.05 cupsd
  21375 root      20   0  192484  15916  13276 S   0.0   0.2   0:00.05 cups-browsed
  21578 root      20   0       0      0      0 I   0.0   0.0   1:39.14 kworker/u514:2-events_unbound
  21814 root      20   0       0      0      0 I   0.0   0.0   0:00.19 kworker/u513:1-events_unbound
  21881 root      20   0       0      0      0 I   0.0   0.0   0:00.17 kworker/6:1-mm_percpu_wq
  21956 user      20   0 2439240  84224  69436 S   0.0   1.0   0:01.27 Web Content
  22007 root      20   0       0      0      0 I   0.0   0.0   0:00.20 kworker/3:0-events
  22099 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/u513:2-events_unbound
  22128 root      20   0       0      0      0 I   0.0   0.0   0:00.15 kworker/0:1-mm_percpu_wq
  22146 root      20   0       0      0      0 I   0.0   0.0   0:00.09 kworker/4:0-events_freezable_pwr_effi+
  22157 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/7:0-events_freezable_pwr_effi+
  22158 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/1:0
  22281 root      20   0       0      0      0 I   0.0   0.0   1:24.40 kworker/u514:4-events_unbound
  22337 root      20   0       0      0      0 I   0.0   0.0   0:00.09 kworker/2:0-events_freezable_pwr_effi+
  22371 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/6:2-events_freezable_pwr_effi+
  22379 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/5:0-events_freezable_pwr_effi+
  22473 root      20   0       0      0      0 I   0.0   0.0   0:00.07 kworker/0:0-events
  22479 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/2:1-events
  22518 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/4:2-events_freezable_pwr_effi+
  22524 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/7:1-events_freezable_pwr_effi+
  22550 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/5:1-events_freezable_pwr_effi+
  22573 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/3:2-events_freezable_pwr_effi+
  22590 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u513:3-events_unbound
  22609 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/2:2-mm_percpu_wq
  22631 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/6:0-events_freezable_pwr_effi+
  22665 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/0:2-events
  22670 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/4:1-mm_percpu_wq
  22685 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/7:2-mm_percpu_wq
  22730 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/5:2-mm_percpu_wq
  22761 user      20   0    9012   5860   3544 S   0.0   0.1   0:00.03 bash
  22765 root      20   0   12252   6340   5608 S   0.0   0.1   0:00.01 su
  22769 root      20   0    9112   6068   3696 S   0.0   0.1   0:00.14 bash
  22808 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/3:1-mm_percpu_wq
  22872 root      20   0    5604   2268   2136 S   0.0   0.0   0:00.00 script
  22873 root      20   0    7340   4096   3492 S   0.0   0.1   0:00.00 bash
  22909 user      25   5 1932912 142496 109780 S   0.0   1.8   0:00.45 kioworker
  22938 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u514:1-events_unbound
[7mjobs -l[27mjobs -l
[?2004l[1]+ 22940 Done                    top -b -n 1
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# [7mkill -9 %1[27mkill -9 %1[K[K[K 22940
[?2004lbash: kill: (22940) - No such process
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# exit
[?2004lexit

Script done on 2026-07-04 16:39:35+03:00 [COMMAND_EXIT_CODE="1"]
